D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_57_373.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_57_373.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_57_373.jpg, 0, 0.4892937, 0, 30.07335
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_57_473.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_57_473.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_57_473.jpg, 0, 0.1983579, 0, 29.99752
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_57_575.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_57_575.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_57_575.jpg, 0, 0, 0, 29.781
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_57_676.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_57_676.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_57_676.jpg, -0.0303525, 0, 0, 29.48151
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_57_780.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_57_780.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_57_780.jpg, -0.2320749, 0, 0, 29.13281
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_57_884.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_57_884.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_57_884.jpg, 0, 0, 0, 28.83744
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_57_986.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_57_986.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_57_986.jpg, 0, 0, 0, 28.48872
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_58_087.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_58_087.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_58_087.jpg, 0, 0, 0, 28.20248
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_58_190.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_58_190.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_58_190.jpg, 0, 0.2298024, 0, 28.01357
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_58_293.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_58_293.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_58_293.jpg, 0, 0.5399352, 0, 28.18209
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_58_397.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_58_397.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_58_397.jpg, 0, 0.8337806, 0, 28.71795
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_58_501.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_58_501.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_58_501.jpg, 0, 1, 0, 29.57952
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_58_603.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_58_603.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_58_603.jpg, 0, 1, 0, 30.19055
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_58_707.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_58_707.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_58_707.jpg, 0, 0.940441, 0, 30.19028
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_58_808.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_58_808.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_58_808.jpg, 0, 0.6379848, 0, 30.10856
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_58_910.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_58_910.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_58_910.jpg, -0.108201, 0.3489462, 0, 30.03589
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_59_010.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_59_010.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_59_010.jpg, -0.02658121, 0.04688759, 0, 29.91691
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_59_114.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_59_114.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_59_114.jpg, 0, 0, 0, 29.62157
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_59_214.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_59_214.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_59_214.jpg, 0, 0, 0, 29.32383
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_59_319.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_59_319.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_59_319.jpg, 0, 0, 0, 29.02934
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_59_421.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_59_421.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_59_421.jpg, 0, 0, 0, 28.73784
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_59_525.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_59_525.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_59_525.jpg, 0, 0.2193783, 0, 28.47897
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_59_630.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_59_630.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_59_630.jpg, 0, 0.2336883, 0, 28.56072
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_59_732.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_59_732.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_59_732.jpg, -0.2236212, 0, 0, 28.3676
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_59_835.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_59_835.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_59_835.jpg, -0.05530052, 0, 0, 28.04875
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_43_59_936.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_43_59_936.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_43_59_936.jpg, 0, 0, 0, 27.76358
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_00_039.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_00_039.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_00_039.jpg, 0, 0, 0, 27.48414
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_00_142.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_00_142.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_00_142.jpg, 0, 0, 0, 27.20807
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_00_244.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_00_244.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_00_244.jpg, 0, 0, 0, 26.88055
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_00_347.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_00_347.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_00_347.jpg, 0, 0.2593959, 0, 26.73807
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_00_450.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_00_450.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_00_450.jpg, 0, 0.4114005, 0, 26.94079
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_00_554.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_00_554.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_00_554.jpg, 0, 0.1112382, 0, 26.99188
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_00_656.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_00_656.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_00_656.jpg, 0, 0, 0, 26.74461
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_00_758.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_00_758.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_00_758.jpg, -0.273867, 0, 0, 26.42963
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_00_862.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_00_862.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_00_862.jpg, 0, 0, 0, 26.15585
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_00_962.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_00_962.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_00_962.jpg, 0, 0, 0, 25.89068
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_01_062.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_01_062.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_01_062.jpg, 0, 0, 0, 25.6303
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_01_164.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_01_164.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_01_164.jpg, 0, 0.1203297, 0, 25.39554
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_01_269.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_01_269.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_01_269.jpg, 0, 0.4791168, 0, 25.52349
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_01_370.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_01_370.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_01_370.jpg, 0, 0.7706093, 0, 26.01227
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_01_474.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_01_474.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_01_474.jpg, 0, 0.7090838, 0, 26.75002
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_01_578.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_01_578.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_01_578.jpg, 0, 0.4111979, 0, 27.16991
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_01_682.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_01_682.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_01_682.jpg, -0.08834789, 0.1170986, 0, 27.22251
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_01_787.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_01_787.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_01_787.jpg, -0.1266408, 0, 0, 26.8578
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_01_888.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_01_888.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_01_888.jpg, 0, 0, 0, 26.5856
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_01_991.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_01_991.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_01_991.jpg, 0, 0, 0, 26.31763
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_02_095.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_02_095.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_02_095.jpg, 0, 0.2292192, 0, 26.14968
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_02_196.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_02_196.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_02_196.jpg, 0, 0.5307931, 0, 26.34237
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_02_300.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_02_300.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_02_300.jpg, 0, 0.8306509, 0, 26.89676
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_02_401.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_02_401.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_02_401.jpg, 0, 1, 0, 27.77849
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_02_502.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_02_502.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_02_502.jpg, 0, 0.9416299, 0, 28.70836
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_02_602.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_02_602.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_02_602.jpg, 0, 0.6512074, 0, 29.385
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_02_707.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_02_707.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_02_707.jpg, 0, 0.2831508, 0, 29.71942
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_02_810.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_02_810.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_02_810.jpg, 0, 0, 0, 29.59469
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_02_912.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_02_912.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_02_912.jpg, -0.2278674, 0, 0, 29.27162
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_03_016.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_03_016.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_03_016.jpg, -0.1047015, 0, 0, 28.93167
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_03_121.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_03_121.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_03_121.jpg, 0, 0, 0, 28.63744
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_03_222.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_03_222.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_03_222.jpg, 0, 0, 0, 28.3489
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_03_325.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_03_325.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_03_325.jpg, 0, 0.1719876, 0, 28.05907
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_03_428.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_03_428.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_03_428.jpg, 0, 0.4804176, 0, 28.15771
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_03_530.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_03_530.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_03_530.jpg, 0, 0.1865532, 0, 28.29963
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_03_633.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_03_633.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_03_633.jpg, 0, 0, 0, 28.09042
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_03_737.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_03_737.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_03_737.jpg, -0.2826153, 0, 0, 27.76678
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_03_842.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_03_842.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_03_842.jpg, -0.04533902, 0, 0, 27.46423
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_03_943.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_03_943.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_03_943.jpg, 0, 0, 0, 27.18445
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_04_044.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_04_044.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_04_044.jpg, 0, 0, 0, 26.91076
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_04_147.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_04_147.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_04_147.jpg, 0, 0, 0, 26.58672
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_04_251.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_04_251.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_04_251.jpg, 0, 0, 0, 26.31976
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_04_352.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_04_352.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_04_352.jpg, 0, 0, 0, 26.05549
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_04_455.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_04_455.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_04_455.jpg, 0, 0, 0, 25.79387
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_04_559.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_04_559.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_04_559.jpg, 0, 0, 0, 25.53488
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_04_660.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_04_660.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_04_660.jpg, 0, 0, 0, 25.2785
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_04_763.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_04_763.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_04_763.jpg, -0.2960343, 0, 0, 24.97826
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_04_867.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_04_867.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_04_867.jpg, -0.04582708, 0, 0, 24.64349
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_04_971.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_04_971.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_04_971.jpg, 0, 0, 0, 24.38981
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_05_076.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_05_076.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_05_076.jpg, 0, 0, 0, 24.14391
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_05_176.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_05_176.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_05_176.jpg, 0, 0.0433722, 0, 23.90137
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_05_280.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_05_280.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_05_280.jpg, 0, 0.3370413, 0, 23.89031
D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\center_2022_12_08_04_44_05_382.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\left_2022_12_08_04_44_05_382.jpg, D:\Ph.D\SelfDrivingCar\SelfDrivingData\IMG\right_2022_12_08_04_44_05_382.jpg, 0, 0.6443347, 0, 24.24168
